,漫画ID,标题,作者,封面,内容简介,是否完结,最新章节
268,214606,专属恋人,漫客文化,https://oss.mkzcdn.com/comic/cover/20191008/5d9c5d2f94645-750x999.jpg!cover-400,"
              我因一颗心脏，获得新生，也因这颗心脏，失去自由。
狄子刚，把我当女友替身的男人；江赫，愿为我舍弃一切的竹马；韦如飞，心脏提供者的亲妹妹；一场移植手术，将四个人彻底困住。
最终，我该如何面对，这份承自心脏主人的爱情呢？              ",连载中,第76话 竞拍
269,214756,麻辣女老板,极漫文化,https://oss.mkzcdn.com/comic/cover/20190927/5d8daf24a3460-750x999.jpg!cover-400,"
              刚刚大学毕业的江小龙，在公司只是一个普通的员工，但在一次他捡到顶头上司，冷艳女神龚美婷的钥匙后，发现了这个女老板不为人知的“另一面”，在冷艳女神的表象之下，内心的欲望之火熊熊燃烧。得知这一点的江小龙，与这位美女上司发生了一幕幕香艳有趣的故事，而他的命运也就此发生了改变。              ",连载中,第54话 我看上的东西一定要买下来！
270,211685,星梦偶像计划,籍火文化,https://oss.mkzcdn.com/comic/cover/20200118/5e229d96939a1-750x999.jpg!cover-400,"
              【每日更新】闪耀的星光，华丽的舞台！在歌声中滋生友情，在舞蹈中划出未来，少女的梦想开始启程！ 一位天后因丑闻陨落，背后竟埋藏惊天阴谋。 一对情比金坚的挚友，因命运弄人分隔两地。 少女为帮母昭雪，毅然踏上选秀之路。 当夜曲成为星光闪烁的序章，她将以歌声捍卫尊严。 阳光少女独自前行，为履约定踏上星途。              ",连载中,第68话
271,215003,仙武帝尊,二次元动漫,https://oss.mkzcdn.com/comic/cover/20191108/5dc50a0b23e7c-750x999.jpg!cover-400,"
              九千年前，仙武帝尊率领百万神将打入太古洪荒，却无一人归来，只有一缕真火遗留世间。 九千年后，门派废徒叶辰，被赶出宗门，无以为家，机缘巧合之下偶得真火，再踏仙武之路。 这是一个神魔仙佛并立的世界，这是一个诸天万域混乱的年代，叶辰的逆天征途，由此开始。              ",连载中,第30话 三峰开战
272,213968,王者荣耀·末日边境,王首丹,https://oss.mkzcdn.com/comic/cover/20190109/5c34e70250552-300x400.jpg!cover-400,"
              公众号搜索【末日边境】特别篇、番外篇、独家放送！              ",连载中,第七十五章 假公济私
273,214654,王爷，你的马甲掉了,极漫文化,https://oss.mkzcdn.com/comic/cover/20200110/5e1827d20ea9f-750x1000.jpg!cover-400,"
              犯罪心理师顾若如穿越到古代成了一个带着儿子的寡妇乞丐，还捡了一个摔“傻”了的男人，两人互披马甲发展奸情，两人的真实身份一个比一个厉害，欢喜冤家在线互怼，所以谁的马甲先掉谁就输了！”              ",连载中,第68话 季沉央回来了！
274,213934,宠婚来袭,阿柯文化,https://oss.mkzcdn.com/comic/cover/20190102/5c2c9b90112f4-750x999.jpg!cover-400,"
              被结婚的她真的很懵x，更懵的是他竟也是不愿意的！他逼着她主动退出，话说的太重，还会摸头安慰，蜜糖甜蜜出幻象，她爱得太累决定退出时被一句“对他负责”拽了回来……到底想怎样？              ",连载中,第98话 奶奶的神助攻
275,211278,变身女神（漫画版）,隔壁的特特罗,https://oss.mkzcdn.com/comic/cover/20180719/5b50782f71ef7-794x1058.png!cover-400,"
              一枚老实巴交的大二男生，竟被人活生生变做了36D的金发美女到底是谁下的毒手还会有更倒霉的事情在等着他她吗一切尽在本期走进科学！              ",连载中,第179话 收工
276,214558,兄控公爵嫁不得,多蕴文化,https://oss.mkzcdn.com/comic/cover/20190610/5cfdc9729d3dd-750x999.jpg!cover-400,"
              堂堂一位贵族千金被迫嫁给一座声名狼藉的移动冰山，这简直就是人间惨剧！没想到冰山还有春暖花开的时候……不过你对你哥笑得这么温柔真的好么！皇帝陛下，我真的对你的公爵弟弟没有别的想法啊！相信我！              ",连载中,第90话 不被需要的人
277,214660,白莲妖姬,花猫谷工作室,https://oss.mkzcdn.com/comic/cover/20190703/5d1c0bc14899a-750x999.jpg!cover-400,"
              命运孤苦的少女花妤，意外获得拥有逆转时空能力的玉佩，
在一次时光逆转中，意外穿越古代，重生为人们口中的红颜祸水绝色舞姬，
为了重回现代，改变自己世代轮回的孤苦命，
花妤走上了收服“荒淫”帝王，成为“祸国殃民”宠妃的道路！              ",连载中,第61话 女军师的第一战！
278,214874,绝色小蛋妃,咸鱼缸,https://oss.mkzcdn.com/comic/cover/20190922/5d87083583bd3-2471x3295.jpg!cover-400,"
              女主在高考前一天魂穿到一枚凤凰蛋内，被高冷的天君带回府上孵化。透过蛋壳看外面的世界，她惊悚的发现，这名天君居然在看人间的胎教教程！这还不算，还有其他人也想组团偷蛋？为什么还有年轻貌美的神女因嫉妒、而想方设法要阻止自己出生？北洱好沧桑，她只是一枚不谙世事的蛋，为何要让她承受这么多。原来天界有传闻，能够成功孵化凤凰蛋的人，将会成为凤凰神女的仙侣，走上天界巅峰！              ",连载中,第46话 龙族的指腹为婚
279,214778,重生巨星,蓝黑国漫,https://oss.mkzcdn.com/comic/cover/20190927/5d8d890868bd5-750x999.jpg!cover-400,"
              凌骁婚礼这天，叶歆瑶在他的家中惨死，不料一睁眼回到了18岁这一年，这时候她还没遇见凌骁，她还有机会拿回原本属于她的一切。              ",连载中,第57话 我会自己拿回来
280,215046,仙尊奶爸当赘婿,六月雪工作室,https://oss.mkzcdn.com/comic/cover/20191201/5de33df4761b2-750x999.jpg!cover-400,"
              【独家/每周六、七更新】一代仙帝带着女儿降临地球，成为一名上门赘婿！ 你从修仙界归来？有系统，魔帝夺舍？我惹不起？ 统统干趴！ 九天玄女，神界女帝，古妖魔女，痴情看着那道背影。 “不好意思，我有老婆孩子了。”霸仙尊如是道。              ",连载中,第41话 咎由自取，气数已尽
281,214628,我的命运之书,飒飒动漫,https://oss.mkzcdn.com/comic/cover/20190729/5d3e5c0486f76-750x999.jpg!cover-400,"
              当命运之书能够描绘并改变未来，当笔下的人物成为了活生生的现实，漫画世界和现实世界从此交叠在了一起！普通女大学生洛优荃即将经历前所未有的体验，并踏上冒险的旅途……深藏不露的漫画家，身负异能的漫画人物，身边的霸道少爷，神秘的女杀手，到底谁代表正义，谁才是邪恶？穿越次元的漫画传奇开启！              ",连载中,第20话2 消失的鹿宜珈
282,213962,恋爱超速,咸鱼缸,https://oss.mkzcdn.com/comic/cover/20190927/5d8dc0b524f19-742x990.jpg!cover-400,"
              单纯的老虎果酱来到人类世界拜师学技，然而这个人类老师怎么越看越好吃~快让我咬一口~              ",连载中,第57话 不准碰她
283,214634,天才狂医,掌阅文化,https://oss.mkzcdn.com/comic/cover/20190920/5d84aaa34882f-750x999.jpg!cover-400,"
              一次意外让叶寒拥有了神奇的透视能力，从此他的人生变得丰富多彩，开拓最强商业帝国，称霸世界赌坛，一手医术妙手回春，成为医道圣手，坐拥亿万财富，萝莉，御姐，警花，女神纷纷朝他扑来，作为一个限量版男人，叶寒的压力很大，不得已和几个盗墓者去探探险，然而，一个从远古追寻至今的惊天秘密逐渐浮现在了他的眼前！              ",连载中,第55话 戏精女人
284,215021,一等家丁,二次元动漫,https://oss.mkzcdn.com/comic/cover/20191115/5dce0bc81dd76-750x999.jpg!cover-400,"
              见过比贵族还猖狂的家丁吗?见过比纨绔还嚣张的家丁吗?见过比帝王还霸气的家丁吗?见过勾搭自家小姐的家丁吗?见过坐拥倾城祸水的家丁吗?              ",连载中,第36话 单刀走蛇身
285,213646,明星教成男朋友,咸鱼缸,https://oss.mkzcdn.com/comic/cover/20190920/5d848a49d00de-750x999.jpg!cover-400,"
              老师，我可以对你做过分的事情吗？              ",连载中,第104话 卑鄙无耻
286,214271,帝少，你老婆又跑了,菲菲工作室,https://oss.mkzcdn.com/comic/cover/20190920/5d8491ef9a94b-750x999.jpg!cover-400,"
              【每周一更新】“100万，你是上限！”
“我知道我很帅，可你也不用这样看着我，我会很害羞的。”
“只要戴上去了，就永远也摘不下来。”
他给过她极致的宠爱，也给过囚牢般的痛楚，这段错乱的人生，找到对的人……              ",连载中,第65话 剪不断理还乱
287,210334,吾家有小妾,云端漫画,https://oss.mkzcdn.com/comic/cover/20170927/59cb545e2a034-599x798.jpg!cover-400,"
              这是一个从小妾荣升为当家主母的奋斗史。这是一个玩得起事业，转的起江山的冷酷男人变身对外清冷，对妻温柔的好夫君转变史。异世为妾，她的目标就是领着月银，存点小钱，争当滞销货以便逃入江湖，恢复单身。从此海阔凭鱼跃，天高任鸟飞……              ",连载中,第20话14 收网捕鱼
288,214262,拐个皇帝当偶像,咸鱼缸,https://oss.mkzcdn.com/comic/cover/20191127/5dde438895a6f-750x999.jpg!cover-400,"
              金牌经纪人一朝穿越，在古代抄起老本行，组了一个男团。现代娱乐圈遭遇古代江湖，碰撞出各种啼笑皆非的日常。而一心发展娱乐圈的乔夏一个不小心卷入了朝廷斗争，团队的ACE转眼当了皇帝，
 “入赘豪门？不好意思，我们团队的小哥哥个个是豪门。”
男团团训：“要是干不好偶像，就得回去继承家业。”              ",连载中,第69话 这可是我的新娘
289,212591,冒牌大英雄II RELOAD,七十二编,https://oss.mkzcdn.com/comic/cover/20180314/5aa8bf79e8f9b-600x800.!cover-400,"
              一个机械修理兵能做什么，一个特种侦察兵能做什么，一个军事参谋能做什么，能把三种职业合而为一，甚至还精通心理学,骗术，刺客伪装术的天才.却是一个胆小怕事，猥琐卑劣的胖子。              ",连载中,停更公告
290,210220,猫箱反转,Dr.K,https://oss.mkzcdn.com/comic/cover/20180614/5b2207cd1e0cf-585x780.jpg!cover-400,"
              听我给你讲述这个故事吧，这是箱中人送给你的，无可观测的咬尾蛇之舞。。。。。。              ",连载中,停更公告
291,214254,霸道总裁求抱抱,掌阅文化,https://oss.mkzcdn.com/comic/cover/20190329/5c9de0585ed0c-750x999.jpg!cover-400,"
              【每周五更新】一晚缠绵，甩了两百块自认倒霉！以为从此是路人，却三番两次被捉回床……后来她怒了，换来的是他义正言辞说要对她负责。她很想知道，“怎么负责？”他如狼似虎扑上来，“继续睡！”              ",连载中,第77话 一时冲动
292,213879,星动甜妻夏小星,有鱼互鱼,https://oss.mkzcdn.com/comic/cover/20181227/5c249d194df3a-750x999.jpg!cover-400,"
              由全网点击量30亿+火爆强宠文《强宠，小娇妻给我生个宝宝》改编。
夏小星本以为被他从魔窟里救出来，就已经是最好的安排。哪怕，她只是一个微不足道的小女仆；秦骏本以为随便挑一个看着顺眼听话乖巧不讨厌的小女生做老婆，就能给家族一个交代。即便，两人身份悬殊，门不当户不对。              ",连载中,第114话 贪得无厌
293,213080,与狼共舞：假面总裁太粘人,仟绘动漫,https://oss.mkzcdn.com/comic/cover/20180810/5b6d014d7e1a6-600x800.jpg!cover-400,"
              她是中英混血万能妖精洛娜，他是C城跺跺脚抖三抖的“南帝”老大。她被设计爱上了人皮面具下的他。她时常撩拨着问他，“问什么不娶我。”嗯哼～某男的拉长了尾音，侧身压倒了某个妖精，“你拥有妻子的待遇，情人的福利。”              ",连载中,作品推荐2 末日刁民 预告
294,213850,宫廷团宠升职记,蓝晶漫画,https://oss.mkzcdn.com/comic/cover/20191108/5dc52213a4d6c-750x1000.jpg!cover-400,"
              【独家/每周一、五更新】宁橙是咸鱼漫画家，穿越到了古代后宫当宫女，这个后宫重视天赋血脉，崇尚武力的世界，宁橙却没有半分武力值！为了顺利返回现代，她不得不在斗殴成风的后宫努力求生，紧抱皇帝、皇子与宫妃大腿，靠当团宠度日。咦，事情怎么朝着奇怪的方向发展了……              ",连载中,第113话 我怎么能有这种想法呢？！
