,漫画ID,标题,作者,封面,内容简介,是否完结,最新章节,是否已收集,百度云分享链接,提取码,是否发布
577,213113,被818了，怎么办！,开明,https://oss.mkzcdn.com/comic/cover/20190927/5d8da2866ebfb-750x999.jpg!cover-400,"
              一张被放上G大八卦君的偶然偷拍，引发了一连串令人哭笑不得的八卦误会，让整个校园的学生都跟着吃瓜沸腾。
八卦八卦，不扒怎么挂！
与此同时，八卦主角之一的顾止戈找到人合租的第一周，就被同居人叶近泉发现了自己的小秘密——恐女症！
坑爹呀！秘密被发现了还叫秘密吗！
在本校知名花心男叶近泉（单方面）热心的帮助下，顾止戈（被迫）开始了他励志的自我克服的旅程！              ",完结,第十九话·重新开始,否,,,否
578,213838,余生皆是宠爱你,Amber漫研社,https://oss.mkzcdn.com/comic/cover/20190926/5d8c94610dc3c-750x999.jpg!cover-400,"
              叶倾城深爱林以琛，却因为从相依为命的哥哥叶国赫那里得知他是自己杀父仇人的儿子无奈逃婚。林以琛遭遇叶倾城逃婚后心灰意冷，但发誓此生非她不娶。三年后，两人再次相遇······              ",完结,第30话,否,,,否
579,213668,上吧，男模摄影师,极漫文化,https://oss.mkzcdn.com/comic/cover/20181214/5c1368bdeafab-750x999.png!cover-400,"
              独立摄影师夏有云遇到了工作以来最大的麻烦，因为不慎找了总裁盛天擎的弟弟做杂志拍摄的模特，而被盛天擎处处针对，甚至断了财路，于是夏有云和闺蜜古灵精怪的琳达，性感大胆的莫采花，一起开展了挽救工作室大作战，并在此过程中和盛天擎兄弟，以及忠犬助理罗云发生了一系列故事。              ",完结,最终话 Happy Ending,否,,,否
580,213634,面王,蓝文文化,https://oss.mkzcdn.com/comic/cover/20181106/5be164ae6b166-600x800.jpg!cover-400,"
              想继承父亲遗志成为一名面手的百里修会克服什么样的困难，又是怎样得到传说中的典籍并成为一代宗师的呢？              ",完结,8月4日停更公告,否,,,否
581,213043,总裁休想套路我,剧能玩,https://oss.mkzcdn.com/comic/cover/20180802/5b62bc64b3a3f-600x800.jpg!cover-400,"
              路沐正熟练调酒，肤白貌美，身材姣好，路沐给客人甲递酒，客人顺势拉住路沐的手 男人：美人儿，陪我喝一杯怎么样？              ",完结,第70话,否,,,否
582,210472,盛世帝王妃,漫悠悠,https://oss.mkzcdn.com/comic/cover/20190329/5c9d77a56472c-750x1000.jpg!cover-400,"
              她是身在异国遭奸人所害的倾国公主。
他是北周万人之上的王爷。
他为了拯救她闯入西楚皇宫，陪伴她踏上倾覆天下的复仇之路，
他们的结果将会如何，是否复仇成功。              ",完结,最终话 盛世结局,否,,,否
583,213402,国民少帅爱上我（真人漫）,杭漫文化,https://oss.mkzcdn.com/comic/cover/20190926/5d8c1a7838b27-750x999.jpg!cover-400,"
              林安安，一个普普通通的女孩子，没什么特别出色的地方，但是她有一个长得帅，大长腿，还是帝国将军的前男友明台，而且！这个前男友对她还各种念念不忘，对她发起了世上最强大的幸福炮弹              ",完结,第45话 今晚她主动!,否,,,否
584,212840,懒癌晚期大拯救,极漫文化,https://oss.mkzcdn.com/comic/cover/20181204/5c063dd35a51b-750x999.jpg!cover-400,"
              【每周六更新】“你好，我是勤劳之神，专门来治你的懒癌！”俊美的黑袍男人这样说的时候，叶小懒的下
巴差点掉下来。
这个家伙从哪里冒出来的？还有，她虽然懒癌晚期，但她懒得开心，懒得高兴，懒得有水平，懒得有风格，干他何事了？
还有还有，虽然他是她见过的最好看的男人，但是……世上有“勤劳之神”这个东东？
且看懒癌少女如何智斗“勤劳之神”。              ",完结,第35话 很高兴遇见你,否,,,否
585,212250,Go!海王子天团,蛋蛋动漫,https://oss.mkzcdn.com/comic/cover/20180720/5b51a88b1f146-800x1066.jpg!cover-400,"
              迷糊、励志少女经纪人林桃蹊立志打造国民天团，争下全国偶像TOP1地位！没想到辛辛苦苦找来五个优质鲜肉，竟然全部不是人……

现在开始，目标是争夺国民男神天团的地位！
一个菜鸟经纪，加上五个绝色少年，组成偶像男团【海王子O(cean) P(rince)S】，携手踏上了娱乐圈的华丽征途！

本故事纯属虚构，与一切现实存在的个人/团体无关，如有雷同，纯属巧合。              ",完结,最终话,否,,,否
586,212047,天赐于米,重庆慢慢画,https://oss.mkzcdn.com/comic/cover/20180428/5ae422d37ab66-594x793.jpg!cover-400,"
              于米每天都为自己最喜欢的女孩祈祷，没想到竟然感动了天神，天神决定赠与于米一项特殊能力。而为了喜欢的女孩，于米选择了“赋予他人能力”的能力。但是这项能力竟然出了bug，于米可以短时间内，给任何女孩赋予能力。为了从于米这得到“赠予”，本来默默无闻的于米身边，女孩子渐渐多了起来......              ",完结,第50话,否,,,否
587,214545,手游死神有点忙,亚咖迷工作室,https://oss.mkzcdn.com/comic/cover/20190610/5cfdc4fd9754a-750x999.jpg!cover-400,"
              相隔数千公里的玩家同时死亡，而他们都玩过同一盘吃鸡游戏？手游能力从今天起开始统治世界，你会成为充钱就能变强的“贪玩红日”能力者，还是随时随地变身藏匿的“奇迹冷冷”能力者？              ",完结,最终话,否,,,否
588,214419,侯府秘事,重庆慢慢画,https://oss.mkzcdn.com/comic/cover/20190518/5cdfb49ee2f11-750x999.jpg!cover-400,"
              人参体质的宁小蝶冲喜嫁入侯府，被小叔拓跋景威胁勾引长子拓跋严，在朋友和忠心丫鬟的帮助下死遁成功，遇到夜云天，因夜云天蒙难而跟其回家，不想又回到侯府那群人中，这次的宁小蝶选择积极面对……              ",完结,最终话 生辰快乐,否,,,否
589,212018,核融合,漫语动漫,https://oss.mkzcdn.com/comic/cover/20190722/5d35273020d4a-750x999.jpg!cover-400,"
              一无所有，病痛缠身的何欣在一切希望都破灭的日子，经历了生命中最长的一天，最终与伙伴们走上反抗命运，死里求生的道路。并揭示整个世界最终的秘密……              ",完结,最终话 漫漫回家路,否,,,否
590,213504,超能狂神,破界互动,https://oss.mkzcdn.com/comic/cover/20181017/5bc729845aaad-600x800.jpg!cover-400,"
              买不起房车，苏易被女朋友甩了，被甩的很彻底，然而让他没想到的是，改变他人生轨迹的，居然是一只不知名的小虫子。被虫咬的苏易获得了超越常人的力量，感官与肢体大幅度增强，体内还诞生了一股神秘力量……              ",完结,第17话,否,,,否
591,209750,神兵玄奇 I,黄玉郎,https://oss.mkzcdn.com/comic/cover/20180621/5b2b6bca71f20-820x1093.jpg!cover-400,"
              一百年前肆虐江湖的大魔头玄天邪帝重现人世，令中原武林掀起无尽的腥风血雨。正道武林盟主南宫问天乃女娲女神铸炼的天下第一神兵天晶的继承人，为了公义及私仇，挺身与玄天邪帝对抗！正邪不雨立，代表善神的正义之十神兵及代表天魔之邪恶的十魔兵各遇其主，展开跨越神魔人三界的灿烂激斗，战情玄奇莫测，扣人心弦！              ",完结,第58话 大结局,否,,,否
592,213531,一不小心爱上你,阿里文学,https://oss.mkzcdn.com/comic/cover/20190628/5d15e48ba35e3-750x999.jpg!cover-400,"
              一不小心砸到个禁欲男神，这个男神不但有点冷，还有点呆，关键是对我好呀~嘶~怎么推倒他比较好呢？虾米？你是来还债的？情债？债主是我咯？怎么还有几世恋情？你是辜负了我几世的情啊？该死！我是绝壁不会原谅你滴              ",完结,第168话,否,,,否
593,214723,反派不甜不要钱,极漫文化,https://oss.mkzcdn.com/comic/cover/20191106/5dc23419c8b7a-750x999.jpg!cover-400,"
              作为一个知名反派女演员，苏可人表示：她真的好惨！ 漂亮是她的错么？胸大是她的错么？腰细是她的错么？腿长是她的错么？ 凭什么别人都是小清新，到她这儿就成了什么杀人如麻的江湖女魔头、心狠手辣的姨太太？ 不过这又有什么关系，她有爱情呀，而且是甜掉牙的那种！              ",完结,最终话 甜蜜官宣,否,,,否
594,213260,霸道总裁的小跟班,极漫文化,https://oss.mkzcdn.com/comic/cover/20181207/5c0a325c1e43a-750x999.jpg!cover-400,"
              女主夏棉棉，无名小模特一枚，把自己仅有的钱和资源砸下去拍了样片，成功签下了合同，本以为会稳夺阿倩莲代言人的位置，没想到集团突然换总裁，新来的总裁第一件事居然就是要换！代！言！人！              ",完结,第32话 最终话：和总裁对峙,否,,,否
595,214177,漂流教室,开源动漫,https://oss.mkzcdn.com/comic/cover/20190308/5c81ca3605c19-750x999.jpg!cover-400,"
              【每周三、六更新】一天夜里，李河误闯进了一间鬼教室，被误认为是教室一员， 有人告诉他要想活命就只能留在这里等到毕业，为了寻找鬼教室之迷， 李河被卷进了一次又一次的诡异事件里。              ",完结,第67话 感官剥夺,否,,,否
596,212799,塑料姐妹花,极漫文化,https://oss.mkzcdn.com/comic/cover/20181204/5c06724350951-750x999.jpg!cover-400,"
              当红言情小说家零一不仅才华横溢，更是一位要脸蛋有脸蛋，要身材有身材的超级大美女！然而没有人知道，零一的背后其实是两个人——美女宣霖与才女袁依。              ",完结,最终话 永不凋谢的塑料花,否,,,否
597,214128,你为君王，妾已成殇,槽漫画,https://oss.mkzcdn.com/comic/cover/20190222/5c6f57c7530b3-750x999.jpg!cover-400,"
              【每周三、五更新】痴恋十年，她助他登基，他却灭她满门。
这万里江山，不过都沾满了她家人的鲜血。
十里红妆，他迎娶心爱的女子为后，她一袭白衣，自城楼一跃而下。萧景御，爱你这条路，我已走到万劫不复。              ",完结,最终话 跟朕回家,否,,,否
598,213926,这个杀手不太灵,六月雪工作室,https://oss.mkzcdn.com/comic/cover/20191219/5dfb381fa4497-750x999.jpg!cover-400,"
              行走在暗界的杀手之王，被人暗算后送入科武神院解刨，解刨结果显示-死于解刨！在借助暗界得到的神奇果子，成功复活并获得拉仇恨系统后，失去全部力量的杀手之王，从小人物做起，一路嘲讽拉仇恨，一路美女相伴，重新走上巅峰......              ",完结,第18话 这次的任务比较特殊,否,,,否
599,208641,妖绘录,歪歪狐动漫工作室,https://oss.mkzcdn.com/comic/cover/20180206/5a79a7fd2a4cd-2480x3306.jpg!cover-400,"
              俏皮的女主白夜薇是一名言灵师，她作为著名阴阳术士的后代，能够看见一些特殊的东西，比如——妖怪。这个世界存在着一种叫“妖绘录”的绘本，据说它封印着一种神秘的力量，只要解开它，就能得到强大的力量，无数妖怪不择手段的想要得到它，而白夜薇的任务，就是守护它，因此也引来了一系列的麻烦，而男主沈墨离，一不小心，就卷入了这些麻烦中......              ",完结,最终话,否,,,否
600,213390,守夜奇谈,极漫文化,https://oss.mkzcdn.com/comic/cover/20180927/5bac337268caa-600x800.jpg!cover-400,"
              秦一叶陪女朋友去乡下参加葬礼，半夜偶遇白衣女子，第二天却发现白衣女人竟然是尸体一具，并被女人七日索命，从此缠上秦一叶，不信邪的秦一叶决定暗中调查，一步一步揭开村子和女鬼的真相……              ",完结,第21话 勾引,否,,,否
601,208706,谜之魔盒,飒漫画 金鱼,https://oss.mkzcdn.com/zymkcover/000/000/117.jpg!cover-400,"
              谁都不知道，时下最受欢迎的少女偶像之星也有自己的烦恼。聚光灯下闪闪发光的安雅，离开了舞台却只是个普通的女孩。严厉的继母兼经纪人忆柳总是让她不太自信……              ",完结,第100话 回忆音符的乐章,否,,,否
602,212676,银河布鲁斯,国漫堂,https://oss.mkzcdn.com/comic/cover/20180430/5ae6be85217b2-600x800.jpg!cover-400,"
              在遥远的银河系，继承最优秀人类——孙文、成吉思汗、爱因斯坦、特斯拉等等基因的地球遗孤，散落星际，为解开地球毁灭之谜，作为李小龙的基因克隆体的少年布鲁斯发誓将所有的地球同胞召集回来……              ",完结,第30话,否,,,否
