,标题,内容简介,分类,标签,下载链接,提取码,解压密码,来源地址
10,【ADV/汉化/动态】聖昌女～性O奴育成学園～Ver1.0.1 完结汉化版+全CG存档+攻略【3.2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7784-1-8.html
11,【欧美PRG/汉化/高质动态】传播欲望 V1.0.0 汉化版+存档+攻略【完结/PC+安卓】【6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7783-1-8.html
12,【ACT/汉化/全动态】任务代号：美人鱼~莲与深海的姐妹！精修汉化版【新汉化/CV/1.4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7777-1-8.html
13,【大型ADV/汉化/动态CG】我的女友喜欢别人的欧金金！汉化版+存档+全CG【新汉化/5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7776-1-8.html
14,【互动SLG/中文/全动态】和大小姐的抚摸大会 DL官方中文步兵版【新作/全CV】【300M】,,漫画,,,,,https://bbs.2046acg.com/thread-7775-1-8.html
15,【奇妙ADV/中文/动态】黑肉妹妹开飞机（杯）V1.1官方中文步兵版【国语配音/500M】,,漫画,,,,,https://bbs.2046acg.com/thread-7774-1-8.html
16,【欧美SLG/汉化/动态CG】腐O败之果 Ver0.60 精翻汉化版+全CG【大更新/PC+安卓】【6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7773-1-8.html
17,【3D/I社大作/全动态】家族崩坏：Playhome Ver12.0 新整合优化中文版【新整合/80G】,,漫画,,,,,https://bbs.2046acg.com/thread-7767-1-8.html
18,【欧美SLG/汉化/动态CG】肉搏之战！精翻汉化完结版+攻略+存档【新汉化/PC+安卓/2.2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7766-1-8.html
19,【大作ADV/汉化/CV】牛顿与苹果树 官方中文步兵完结版+全步兵CG包+存档【新汉化/5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7765-1-8.html
0,【欧美SLG/汉化/动态CG】公主万岁！Ver0.3.2 精翻汉化版+攻略【更新/PC+安卓】【2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7764-1-9.html
1,【欧美SLG/汉化/动态CG】沉寂之舞 Ver2.1 精修重置汉化版+全CG【更新/PC+安卓】【3.6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7763-1-9.html
2,【3D互动/全动态】堕落玩偶 女2号：爱欲行动 Ver0.28+全动画【新H换装/新阿黑颜/22G】,,漫画,,,,,https://bbs.2046acg.com/thread-7759-1-9.html
3,【2D欧美SLG/汉化/动态CG】我的乡村日常生活！Ver0.15 精修完整汉化版【新汉化/440M】,,漫画,,,,,https://bbs.2046acg.com/thread-7758-1-9.html
4,【RPG/中文/全动态】逆命·REVERSE FATE V1.40 官方中文步兵版【更新/可纯可绿/4.8G】,,漫画,,,,,https://bbs.2046acg.com/thread-7755-1-9.html
5,【毛子SLG/汉化/动态CG】离家而去 全九章精翻汉化版+全CG【更新/PC+安卓】【2.3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7754-1-9.html
6,【欧美SLG/汉化/动态CG】情意绵绵 Ver0.30 精翻汉化版+全CG【新汉化/PC+安卓】【2.6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7753-1-9.html
7,【拔作ADV/汉化】被奴役的反派千金母女育种之路！精修汉化版【新汉化/PC+安卓/1.4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7752-1-9.html
8,【大型SLG/汉化/全动态】失去的爱~时间旅行者 V2.3 精翻汉化版+付前作【新汉化/6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7751-1-9.html
9,【3D欧美SLG/汉化/全动态】威利大冒险！Ver0.49 精修汉化版【8月神作更新】【23G】,,漫画,,,,,https://bbs.2046acg.com/thread-7750-1-9.html
10,今天就这样了，实在是太忙了明天早点中午发帖,,漫画,,,,,https://bbs.2046acg.com/thread-7749-1-9.html
11,【互动SLG/极品像素/全动态】NTR传说！V4.17精翻汉化版+全开存档【更新/超激NTR/CV/200M】,,漫画,,,,,https://bbs.2046acg.com/thread-7748-1-9.html
12,【欧美SLG/汉化/动态CG】神器眼镜 Glassix Ver0.51 作弊官方中文+存档【更新】【5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7747-1-9.html
13,【3D互动/全动态/虚幻4】堕落玩偶女1号 Project H Fallen Doll V1.31作弊最终版+动画【16G】,,漫画,,,,,https://bbs.2046acg.com/thread-7741-1-9.html
14,【ACT/汉化/全动态】魔女复仇之夜 V0.40D 完整步兵无修中文版★新场景/H事件【800M】,,漫画,,,,,https://bbs.2046acg.com/thread-7740-1-9.html
15,【大型ACT/中文/全动态】女王&魔刃！官方中文完结版+前作中文版【新作/全CV/17G】,,漫画,,,,,https://bbs.2046acg.com/thread-7739-1-9.html
16,【欧美SLG/汉化/动态CG】宣誓之诚 OathOfLoyalty 全3章精翻汉化版【新汉化/PC+安卓/1.3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7738-1-9.html
17,【欧美SLG/汉化/动态CG】午夜天堂！Ver1.0 精翻汉化版+存档【更新/PC+安卓】【3.7G】,,漫画,,,,,https://bbs.2046acg.com/thread-7737-1-9.html
18,【欧美SLG/汉化/动态CG】治愈我的性瘾！C3E8精修汉化版+前作【更新/PC+安卓】【3.9G】,,漫画,,,,,https://bbs.2046acg.com/thread-7733-1-9.html
19,【欧美RPG/汉化/全动态】纳迪亚之宝 Ver44081精修汉化版★神级画面+存档【更新/3.1G】,,漫画,,,,,https://bbs.2046acg.com/thread-7732-1-9.html
0,【经营SLG/汉化/动态】哥布林巢穴~繁殖物语！[绝望升级DLC] 汉化作弊版+CG【更新/6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7731-1-10.html
1,【欧美SLG/汉化/动态CG】与女儿约会 全3章 V0.27精翻汉化版+全CG【更新/PC+安卓】【15G】,,漫画,,,,,https://bbs.2046acg.com/thread-7730-1-10.html
2,【大型RPG/中文/完结】[虚幻4/魔兽]涅槃红龙~艾泽拉斯之艹 V1.01b 中文步兵版【更新/6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7729-1-10.html
3,【欧美RPG/汉化】僵尸生活2：逃离僵尸岛 V1.44精翻作弊汉化版+存档+CG包/本子【1.5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7728-1-10.html
4,【大型模拟经营/汉化/动态】维纳斯脱O舞俱乐部 精翻汉化版【8.4/新汉化/可魔改/4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7726-1-10.html
5,【欧美SLG/汉化/动态CG】主的想象力 Ver0.32b 精翻汉化版+全CG【更新/PC+安卓】【1.3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7725-1-10.html
6,【欧美RPG/汉化/动态CG】安娜：激动人心的爱情 Ver2.0 精翻汉化版+存档【更新/7G】,,漫画,,,,,https://bbs.2046acg.com/thread-7724-1-10.html
7,【欧美SLG/汉化/动态CG】不雅的欲.望- Ver011 精翻汉化版+攻略【更新/PC+安卓】【4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7723-1-10.html
8,【欧美沙盒/汉化/动态CG】改变命运 V0.2a精翻汉化版★F.I.L.F作者新作【PC+安卓/4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7722-1-10.html
9,【欧美SLG/汉化/动态CG】非分之想 精翻汉化完结版 8月更新★完坑【PC+安卓】【7.8G】,,漫画,,,,,https://bbs.2046acg.com/thread-7721-1-10.html
10,【超级大作RPG/汉化】[完结] Fate：尘埃帝国！完结作弊汉化版【新汉化/全CV】【4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7717-1-10.html
11,【欧美SLG/汉化/动态CG】救世主 Savior V0.40 精翻汉化版【新汉化/PC+安卓】【2.8G】,,漫画,,,,,https://bbs.2046acg.com/thread-7716-1-10.html
12,【爆款RPG/汉化/动态】兽耳少女绝不背叛（才怪）完整汉化步兵作弊版+CG【新汉化/4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7715-1-10.html
13,【欧美QSP/汉化/动态CG】女孩子的美妙生活：ETO Ver0.81 精翻汉化版【更新】【2.5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7714-1-10.html
14,【欧美SLG/中文/动态】女孩之家 Ver1.0 官方中文版+全CG【上垒大更新/PC+安卓/3.6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7713-1-10.html
15,【绿帽RPG/精翻汉化】女商人拉姆：欠债还钱之旅 V1.01 精修完整汉化版【新汉化/1.9G】,,漫画,,,,,https://bbs.2046acg.com/thread-7712-1-10.html
16,【RPG/中文】NPC歼！播种所有女人促使世界和平 DL官方中文版+CG包【新作】【400M】,,漫画,,,,,https://bbs.2046acg.com/thread-7707-1-10.html
17,【RPG/汉化】靠H轻松LEVEL UP！魔术士梅丽璐的升级实验！精修汉化版+全CG存档【500M】,,漫画,,,,,https://bbs.2046acg.com/thread-7706-1-10.html
18,【RPG/汉化/战斗H】米蕾尤与梦幻之森的不老神药！精修完整汉化版【新汉化/全CV/1.5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7705-1-10.html
19,【欧美SLG/汉化/动态CG】轻声低语-Murmur Ver0.4a 精翻汉化版【更新/PC+安卓】【3.8G】,,漫画,,,,,https://bbs.2046acg.com/thread-7704-1-10.html
0,【欧美SLG/汉化/动态CG】遗产秘密 EP3V4.0 精翻汉化版+全CG【更新/PC+安卓】【2.4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7703-1-11.html
1,【ACT/中文/全动态】[武侠风] 风流刀客！V8.01官方中文步兵版【更新/中文语音/1.3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7702-1-11.html
2,【互动SLG/极品像素/全动态】NTR传说！精翻汉化版+全开存档【新作/超激NTR/CV/200M】,,漫画,,,,,https://bbs.2046acg.com/thread-7701-1-11.html
3,【欧美RPG/汉化/动态】我和妈妈、姐姐的夏天 V1.0精翻汉化完结版+攻略【新汉化/700M】,,漫画,,,,,https://bbs.2046acg.com/thread-7700-1-11.html
4,【欧美SLG/汉化/动态CG】重逢 Reunion Ver2.0 精修汉化版+全CG【大更新/PC+安卓】【7G】,,漫画,,,,,https://bbs.2046acg.com/thread-7699-1-11.html
5,【塔防SLG/中文/全动态】奇异之旅 Ver1.02 STEAM官方中文步兵版【新作/全CV/500M】,,漫画,,,,,https://bbs.2046acg.com/thread-7698-1-11.html
6,【欧美SLG/汉化/动态CG】催O眠大师 第10.5章精翻汉化版+全CG【新汉化PC+安卓】【3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7697-1-11.html
7,【欧美SLG/汉化/动态CG】激情燃烧的岁月 V0.71.1精修汉化版+攻略【更新/PC+安卓/5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7696-1-11.html
8,【互动SLG/汉化/全动态】SUMMER！田舎性活 Ver1.02 精翻汉化版【新汉化/全CV/1.4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7690-1-11.html
9,【大型ADV/汉化/全动态】闪耀之星！精修汉化完结步兵版【新汉化/PC+安卓/全CV】【6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7689-1-11.html
10,【爆款RPG/汉化/全动态】[黑电车] 忘却的尤克特拉希尔 汉化版+存档+全CG【新汉化/1G】,,漫画,,,,,https://bbs.2046acg.com/thread-7688-1-11.html
11,【SLG/汉化/全动态】死神薇儿！泳装版 精修汉化完结步兵版+原版【新作/PC+安卓/1.4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7687-1-11.html
12,【欧美ACT/3D/全动态】[虚幻4] 魔物娘配种饲养员 V0.740 中文作弊版+攻略【更新/CV/4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7686-1-11.html
13,【国产RPG/中文/动态】风骚人生V2.90 完整众筹中文作弊版【7月30更新/PC+安卓/4.2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7683-1-11.html
14,【欧美SLG/汉化/动态CG】淘汰大师 全4章精翻汉化版+全CG【新汉化/PC+安卓】【2.6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7682-1-11.html
15,【3D/中文/实用整合】AI少女：璇玑公主 V0.80 完美整合版[全MOD收集+最新本体]【78G】,,漫画,,,,,https://bbs.2046acg.com/thread-7681-1-11.html
16,【神级RPG/中文/步兵】[小马拉大车] 欲望之尾 V0.31官方中文步兵版+存档【更新/1G】,,漫画,,,,,https://bbs.2046acg.com/thread-7680-1-11.html
17,【极品建模SLG/汉化/动态CG】康乃馨俱乐部 Ver2.1 精翻汉化版【新汉化/PC+安卓/3.6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7679-1-11.html
18,【欧美SLG/汉化/动态CG】破碎的梦想之城 V0.7(1.02) 精翻汉化版【更新/PC+安卓】【6.6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7678-1-11.html
19,【3万元大型ADV/汉化】在月亮的那边见面吧！精翻汉化版+存档+攻略【新汉化/全CV/7G】,,漫画,,,,,https://bbs.2046acg.com/thread-7672-1-11.html
0,【RPG/汉化/动态】[末日求生] 过度生长：创世纪 V1.01 汉化作弊版【新汉化/步兵/1G】,,漫画,,,,,https://bbs.2046acg.com/thread-7671-1-12.html
1,【ACT/汉化/全动态】魔女复仇之夜 V0.40D 步兵无修中文版★新场景/H事件【更新/1G】,,漫画,,,,,https://bbs.2046acg.com/thread-7670-1-12.html
2,【欧美SLG/汉化/动态CG】黑魔法 Ver1.11 精翻汉化作弊版+全CG【更新/PC+安卓】【4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7669-1-12.html
3,【大型RPG/中文/全动态】奶子迷宫生活豪华版！官方中文版+特典CG包【佳作/CV/2.6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7668-1-12.html
4,【汉化/动态】爆炎怀孕！超エロ催.眠爆汝学园2 V2.0精翻修复版+动画【PC+安卓/10G】,,漫画,,,,,https://bbs.2046acg.com/thread-7663-1-12.html
5,【欧美SLG/汉化/动态CG】母亲的爱 第1-8章 Plus高压精翻汉化版【更新/PC+安卓】【9G】,,漫画,,,,,https://bbs.2046acg.com/thread-7662-1-12.html
6,【大型ADV/汉化】该选哪一个好呢？后宫暑假SUMMER！ V1.0 精翻汉化版【新汉化/全CV/4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7661-1-12.html
7,【欧美SLG/汉化/极品建模】转身者 Reincarnotica V0.3 精翻汉化版【新汉化/PC+安卓/1.3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7660-1-12.html
8,【RPG/中文/动态】诅咒铠甲2：灵魔女传奇 V2.40 中文步兵作弊版+存档【7月新版/2.5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7659-1-12.html
9,【经营SLG/汉化/动态】实验小白鼠2-商业大亨 V0.301 精翻作弊汉化版【增加壬辰/2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7658-1-12.html
10,【SLG/汉化/全动态】撒娇鬼！极乐盛夏 V2.01 Append 扩展整合汉化作弊版【新汉化/2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7654-1-12.html
11,【互动SLG/中文/全动态】甜心宝贝Cute Honey STEAM官方中文步兵作弊版【新作/全CV/550M】,,漫画,,,,,https://bbs.2046acg.com/thread-7653-1-12.html
12,【互动SLG/中文/全动态】梦中排雷兵 Dream Catcher 官方中文步兵版【新作/CV】【978M】,,漫画,,,,,https://bbs.2046acg.com/thread-7652-1-12.html
13,【欧美SLG/汉化/动态】星际碧·池 燥热的那啥 Ver0.20 精翻汉化版【星际同人/1.3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7651-1-12.html
14,【欧美SLG/汉化/动态CG】风O流故事 Ver125 精翻汉化版+全CG【更新/PC+安卓】【2.3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7650-1-12.html
15,【大型SLG/中文/动态CG】奴隶求爱记 Ver1.29 更新版/增加新剧情【更新/英文CV】【3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7649-1-12.html
16,【欧美SLG/汉化/动态CG】中年危机 Ver2.0 精翻汉化版+全CG【更新/PC+安卓】【5.2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7642-1-12.html
17,【RPG/汉化/NTR】退魔巫女！人·妻外O遇交萎灭魔传！精翻汉化作弊版【新汉化/CV/750M】,,漫画,,,,,https://bbs.2046acg.com/thread-7641-1-12.html
18,【武侠SLG/中文】金庸群侠传X：Renpy重制中文版V0.40★726更新【PC+安卓/国语CV/11G】,,漫画,,,,,https://bbs.2046acg.com/thread-7640-1-12.html
19,【欧美SLG/汉化/动态CG】星际战警 V3.2 精翻汉化版+全CG+赞助码【新汉化/科幻】【3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7639-1-12.html
0,【欧美SLG/汉化/动态CG】暮光庄园 EP1-EP5 精翻汉化版+全CG【更新/PC+安卓】【2.7G】,,漫画,,,,,https://bbs.2046acg.com/thread-7638-1-13.html
1,出现防盗图的，清理下浏览器缓存或更换下浏览器或者即可,,漫画,,,,,https://bbs.2046acg.com/thread-7637-1-13.html
2,【SLG/中文/全动态】撒娇鬼！夏日狂想曲V2.0 Append扩展整合版+官中步兵版【更新/2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7632-1-13.html
3,【SLG/中文/全动态】恶魔的石板和被诅咒的狗子公主 DL官方中文正式版【新作/CV/250M】,,漫画,,,,,https://bbs.2046acg.com/thread-7631-1-13.html
4,【后宫沙盒/汉化】母上大人V0.10 精翻汉化版极品建模【新汉化/PC+安卓】【3.5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7630-1-13.html
5,【大型SLG/汉化/动态CG】第二次机会：一位母亲的补偿 完结精修汉化版【完坑/2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7629-1-13.html
6,【RPG/中文/全动态】逆命·REVERSE FATE V1.35官方中文步兵版【更新/可纯可绿/4.5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7628-1-13.html
7,【RPG/汉化/动态CG】超淑女！勇者传说！汉化版+全CG存档+CG包【新汉化/2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7623-1-13.html
8,【RPG/汉化】库贝尔的枷锁 STEAM官方中文步兵版+CG包【新汉化/NTR】【1.5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7622-1-13.html
9,【超拔作ADV/汉化】水手服美人O妻战士：银婦归来R！汉化版+全CG【新汉化/全CV/2.1G】,,漫画,,,,,https://bbs.2046acg.com/thread-7621-1-13.html
10,【欧美SLG/汉化/动态CG】安吉莉卡的诱.惑 V3.0精翻汉化赞助版【更新/PC+安卓】【3.3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7620-1-13.html
11,【沙盒SLG/汉化/动态CG】公共涩晴！Ver0.50 精翻汉化版+全CG【更新/PC+安卓版/1.1G】,,漫画,,,,,https://bbs.2046acg.com/thread-7619-1-13.html
12,【经营模拟/汉化/动态CG】邪恶的红胭脂 Ver6.3 汉化版【超大更新/PC+安卓/超精美/3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7618-1-13.html
13,【超拔作/中文/全动态】我的偶像女友和她的闺蜜们中文完结版+CG动画【新作】【6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7613-1-13.html
14,【大型SLG/汉化】修罗的癡O漢道：绝伦痴态与强欲之女！汉化版+全CG【新汉化/4.2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7612-1-13.html
15,【绿帽RPG/汉化/动态CG】圣骑士莉雅丝：STEAM官方中文版+全CG包【新作/CV】【800M】,,漫画,,,,,https://bbs.2046acg.com/thread-7611-1-13.html
16,【3D解谜/汉化/全动态】[古墓丽影同人] 拯救劳拉 V0.64精翻汉化版+攻略【更新/2.7G】,,漫画,,,,,https://bbs.2046acg.com/thread-7610-1-13.html
17,【欧美SLG/汉化/动态CG】我的大学生活 Being A DIK Ver0.52 精修汉化版【神作更新】【8G】,,漫画,,,,,https://bbs.2046acg.com/thread-7609-1-13.html
18,【欧美SLG/汉化/2D动态】欲念笔记~V0.95 精翻汉化作弊版+画廊【更新/PC+安卓】【1.2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7608-1-13.html
19,【欧美SLG/汉化/动态CG】人生转变 精翻汉化完结版+存档【新汉化/PC+安卓】【1.2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7604-1-13.html
0,【欧美SLG/汉化/极致动态】失忆：Amnesia Ver2.0 精修汉化版【更新/PC+安卓】【3.2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7603-1-14.html
1,【塔防ACT/汉化/全动态】少女防御战 Ver4.0 巴比伦精翻汉化版【新汉化】【3.5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7602-1-14.html
2,【RPG/汉化/战斗H】勇者妈妈エロ冒险记！精修汉化版+全CG存档【新汉化/PC+安卓/1.6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7601-1-14.html
3,【欧美SLG/汉化/动态CG】火影同人：忍者后宫 V1.4c 精修汉化作弊版【更新/PC+安卓/2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7600-1-14.html
4,【国产大作RPG/中文/动态CG】我的都市生活 Ver0.41B 正式修复版【PC+安卓】【5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7599-1-14.html
5,【欧美SLG/汉化/动态CG】我很荣幸 V0.6 精翻汉化版/姨妈上垒【更新/PC+安卓】【5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7595-1-14.html
6,【欧美SLG/汉化/动态CG】请求 精翻汉化完结版+目录全CG【NTR新作/PC+安卓】【1G】,,漫画,,,,,https://bbs.2046acg.com/thread-7594-1-14.html
